Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 WAL,59,80,61,82,38,2
 WASH,73,60,79,69,62,6
 STAN,49,59,61,67,47,16
 UNLV,90,66,91,76,58,10
 GAST,68,48,68,50,28,3
 EKY,56,81,62,83,58,6
 UTAH,85,63,85,69,38,2
 SEA,84,61,84,65,41,2
 SF,69,62,81,71,58,12
 SDAK,70,64,75,73,33,2
 WYO,87,81,93,88,44,4
 CSUN,54,76,58,86,39,2
 PRMT,64,89,66,94,52,7
 UNCO,83,67,88,75,34,5
 UND,57,67,64,77,30,10
 PRST,69,75,74,81,56,8
 SAC,61,79,67,82,26,6
