Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 ARMY,69,73,74,77,32,8
 KENN,54,73,57,75,36,4
 DAY,69,68,69,72,40,6
 CLEM,72,57,78,60,22,3
 AUB,79,70,89,78,39,7
 SIE,70,79,78,89,39,7
 MOL,68,101,72,107,41,2
 MONM,78,79,84,82,32,9
 RID,78,79,84,82,32,9
 STON,74,77,81,84,53,12
 MAN,55,52,63,61,62,22
 VILL,92,67,95,71,33,4
 WM,80,83,90,87,50,4
 NE,65,66,70,71,23,4
 JMU,77,77,81,87,45,10
 ELON,88,74,89,76,34,4
