Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 WLAC,68,81,73,83,32,2
 ISU,50,69,56,74,56,0
 CCD,69,53,69,55,31,4
 FIU,53,69,55,69,31,4
 ELON,71,66,71,72,29,2
 WIS,66,47,71,49,18,0
 NIU,60,67,62,75,20,6
 MTST,64,64,68,64,42,4
 JAC,47,60,52,62,19,7
 WIU,84,57,90,69,26,7
 BEL,76,63,82,63,33,2
 L-IL,54,67,56,73,34,7
 WMU,61,54,66,63,14,4
 OAK,68,64,76,68,33,6
 DET,79,86,79,87,54,4
 YSU,86,79,87,79,54,4
 CLEV,55,62,63,67,30,7
