Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 SAC,61,70,61,72,47,4
 WIN,73,77,76,80,33,3
 TULN,77,53,80,53,26,0
 FSU,83,71,90,73,43,2
 NMSU,85,71,89,76,40,2
 NWST,56,70,60,72,37,0
 MOST,69,61,77,67,53,13
 COLO,60,65,63,72,42,13
 ARK,88,60,92,66,46,6
 ORE,90,63,95,65,42,3
 TXST,58,61,58,66,56,2
 AFS,69,80,73,87,31,7
 LBSU,59,62,66,68,37,4
 BSU,88,69,93,71,35,2
 SJSU,51,53,52,59,24,8
 SDSU,68,65,77,68,35,7
 FRES,73,69,82,79,48,11
