Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 TAMU,88,60,88,65,29,2
 AMER,60,93,64,98,59,4
 MORG,45,109,48,111,36,0
 LBSU,60,87,62,91,44,2
 MRST,72,76,78,84,54,8
 UCF,40,80,45,83,48,4
 MIZ,75,72,79,83,61,11
 NJIT,65,100,69,102,47,0
 UVA,59,61,61,68,37,8
 PITT,0,0,0,0,0,0
 COPP,38,72,38,77,53,0
 FOR,65,79,69,86,43,3
 OKST,71,77,79,85,68,9
 KSU,64,71,69,77,41,2
 OKLA,72,80,76,89,49,8
 BAY,51,51,54,57,25,5
