Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 DET,79,103,79,111,50,1
 CIT,88,128,93,132,56,2
 SLU,66,60,77,71,61,22
 WASH,75,103,79,103,71,2
 HBU,69,96,73,99,40,2
 MORE,59,92,63,96,41,8
 IOWA,55,79,55,79,38,2
 MISS,78,79,80,83,61,6
 RAD,64,93,68,95,51,3
 UMES,40,91,40,93,21,0
 UK,82,79,93,86,41,12
 PRE,50,61,55,63,16,0
 NCAT,57,70,59,76,22,6
 SYR,66,49,68,56,38,4
 UVA,75,43,78,52,32,4
 PITT,64,72,67,81,38,4
