Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 BRY,53,76,54,79,52,3
 UPST,61,65,65,74,33,10
 AMCC,55,59,65,68,43,11
 CSF,49,52,57,64,57,15
 SDSU,49,52,57,64,57,15
 SMC,77,78,81,83,19,3
 MARQ,59,63,66,73,44,11
 WIN,77,79,82,87,51,8
 UMASS,70,56,72,62,23,4
 GT,56,77,59,80,35,4
 TEM,62,81,66,84,52,6
 UK,58,57,66,61,59,11
 MISS,58,68,60,71,28,0
 ALA,44,64,46,65,32,2
