Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 DREX,66,71,69,78,53,10
 SDAK,79,72,88,79,62,10
 FGCU,74,77,80,83,52,6
 LKE,102,103,106,109,54,6
 UPST,68,73,74,83,27,12
 CAM,65,72,72,78,37,6
 ACU,81,78,88,83,40,6
 SJSU,71,76,79,85,51,16
 NSU,72,83,77,92,33,9
 EVAN,90,73,91,76,40,2
 ODU,86,44,88,46,39,2
 GB,67,73,76,81,51,10
 LOUR,52,92,56,97,38,2
 M-OH,69,63,77,72,39,10
 EMU,68,69,71,75,48,8
 NIU,55,61,57,66,34,3
