Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 NNM,143,72,147,76,46,0
 OMA,68,100,71,103,50,2
 NMSU,71,55,75,56,44,6
 TNTC,92,91,104,96,61,5
 TCU,68,64,69,67,35,6
 MD,79,61,80,64,41,5
 EVAN,52,74,59,78,32,2
 UTEP,76,63,88,76,62,15
 COLO,68,55,75,57,38,2
 NMSU,62,60,65,62,35,4
 ARIZ,82,71,89,73,34,6
 RICE,66,73,69,78,36,6
 PV,69,84,78,87,41,2
 AFA,52,79,58,87,34,2
 NEV,72,70,77,74,40,2
 BSU,86,56,90,62,27,4
 SJSU,45,76,47,80,43,0
