Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 MARQ,80,57,80,59,32,0
 ND,84,55,88,62,23,0
 GTWN,98,66,102,68,32,2
 UNF,73,78,81,84,34,6
 YORK,70,80,80,91,56,9
 OHIO,90,71,96,77,14,4
 MORG,58,52,69,63,28,9
 L-MD,73,71,75,80,46,7
 PITT,76,75,82,78,48,8
 LEH,74,58,75,60,29,4
 WCMD,62,83,67,89,24,4
 AMER,52,55,56,59,23,3
 COPP,52,55,56,59,23,3
 WAG,71,54,76,57,40,3
 LIU,67,53,71,57,37,1
 BRY,73,88,80,96,38,7
 CCSU,49,75,51,78,17,2
