Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UNI,62,86,69,86,36,4
 BUCK,74,86,81,93,51,4
 STAN,68,90,72,96,43,4
 PORT,69,94,78,102,30,3
 ARK,68,80,68,87,29,2
 MSU,60,45,63,45,37,1
 MICH,65,82,71,86,27,2
 DAV,0,0,0,0,0,0
 TULN,64,95,73,97,45,2
 WCU,0,0,0,0,0,0
 TENN,68,67,73,78,36,8
 WOF,73,70,79,75,56,6
 OSU,61,76,72,86,44,11
 WAKE,69,67,69,73,34,5
 FSU,79,75,81,80,31,6
 UVA,61,49,61,49,20,0
 BC,65,92,66,96,30,2
