Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 COLO,64,49,66,51,36,4
 UCD,67,57,74,57,33,3
 PEPP,72,79,82,84,59,12
 NNM,90,56,97,62,47,9
 YSU,60,77,67,80,47,6
 SDAK,57,57,62,63,44,8
 USM,61,71,63,77,16,6
 UCD,48,51,56,51,55,7
 WCK,67,83,75,87,30,2
 PAN,50,101,53,104,33,2
 DEN,58,81,63,83,32,2
 WYO,78,85,84,91,38,6
 UNLV,88,86,94,91,47,7
 EWU,67,83,75,88,34,5
 IDHO,68,77,77,81,44,5
 MTST,76,62,76,64,33,0
 MONT,83,77,89,80,54,6
