Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 PSU,73,65,86,75,64,12
 COLUM,41,98,44,108,43,6
 UNCW,78,73,88,84,38,9
 JWN,49,92,53,98,45,0
 ACU,76,74,85,80,36,8
 BGSU,72,65,78,72,37,6
 UPST,74,91,74,93,29,2
 STET,65,76,78,85,39,10
 ECU,62,66,69,66,41,8
 CIT,62,75,77,87,36,15
 SLU,64,56,74,66,61,10
 ALLEN,60,89,62,91,45,2
 UNCA,89,60,91,62,45,2
 WEBB,75,76,82,80,48,6
 WIN,69,79,77,88,63,10
 PRE,77,76,79,83,33,2
