Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 BC,81,63,85,65,40,0
 TTU,81,40,83,44,34,2
 USA,65,43,68,46,23,0
 SHU,65,64,69,68,42,5
 BU,64,65,68,69,42,5
 QUIN,54,70,72,78,45,13
 GTWN,74,52,76,55,39,0
 FOR,60,60,67,66,51,13
 MPI,60,60,67,66,51,13
 DART,60,60,67,66,51,13
 MM,60,60,67,66,51,13
 JOES,68,54,72,59,25,2
 CCSU,80,55,84,57,41,0
 UMASS,72,58,74,63,24,5
 CLMB,83,67,83,71,39,1
 STON,66,66,71,70,38,3
 BING,65,69,73,76,43,7
