Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 STAN,85,80,89,80,60,6
 UCD,58,54,62,58,40,4
 NEV,85,62,89,74,43,6
 AFA,67,80,71,83,58,6
 UAPB,65,75,69,78,67,4
 TXST,77,68,85,78,39,11
 CAN,53,78,58,80,20,0
 UCRV,53,56,55,57,25,3
 AFS,66,99,68,105,40,0
 UCD,62,57,71,67,47,17
 WYO,84,68,86,72,38,2
 UNLV,77,65,81,76,50,11
 ASU,100,61,104,65,49,2
 GONZ,78,44,81,48,25,2
 LMU,68,74,82,88,60,14
 SMC,71,54,74,56,25,0
 BYU,61,62,66,67,46,9
