Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 MB,64,76,69,81,44,6
 LT,88,82,96,95,53,10
 EVAN,64,47,66,50,34,2
 CSUN,52,74,59,74,28,0
 MTST,78,75,88,82,60,13
 NCCU,73,65,77,70,49,10
 HLG,59,81,59,83,33,0
 NCCU,69,79,77,86,41,10
 UMKC,74,83,87,91,44,10
 SIU,83,74,91,87,44,10
 KSU,86,71,89,71,26,1
 BRAD,66,58,75,67,45,16
 SLU,76,46,78,48,21,0
 BEL,90,67,94,72,33,2
 TNST,56,75,65,77,31,1
 MURR,87,67,89,73,50,4
 PEAY,70,68,76,71,37,6
