Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 WCU,51,83,57,85,45,2
 NCAT,57,83,63,87,36,6
 OHIO,67,74,76,81,39,6
 HOF,57,72,60,78,22,3
 TEM,60,52,67,60,22,12
 TXSO,68,79,77,84,44,10
 OSU,63,75,65,79,29,4
 UNCA,44,74,52,83,16,1
 SAM,56,77,59,81,45,2
 FLA,66,64,69,71,47,6
 SC,43,62,48,64,34,0
 ULL,58,84,60,89,42,2
 NCST,60,73,62,78,30,0
 BC,66,68,70,74,26,8
 LOU,57,62,69,74,32,12
