Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 NCST,97,65,102,67,65,2
 DUQ,71,59,77,61,40,6
 PRE,56,74,58,78,23,2
 OV,74,56,78,58,23,2
 AMER,64,57,69,64,44,9
 CHSO,56,66,68,76,49,22
 RAD,61,50,63,48,15,2
 DAV,71,51,74,51,29,2
 LONG,65,80,70,81,51,5
 SW,48,85,52,90,47,6
 VCU,72,59,75,65,28,4
 FUR,87,54,87,57,32,2
 WOF,88,49,92,53,20,3
 UNCG,59,59,63,61,37,9
