Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UCI,78,61,83,69,56,2
 COLO,83,59,89,62,42,6
 JW,54,87,59,91,27,0
 FGCU,69,65,79,71,39,10
 SFNY,45,55,50,60,45,8
 NAVY,72,62,79,71,63,13
 WYO,71,79,78,88,62,16
 AFA,54,55,61,59,32,7
 SJSU,55,54,59,61,32,7
 UPST,58,82,69,84,25,3
 UNCO,81,58,83,63,32,2
 STAN,70,58,75,62,34,6
 MTST,66,63,79,65,60,12
 MESA,57,104,60,106,27,1
 SDAK,82,65,82,71,49,0
 IPFW,80,61,82,63,32,4
