Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 PROV,80,53,84,55,38,2
 AAY,62,99,67,105,30,2
 BEL,84,82,93,88,54,12
 DET,106,99,116,109,78,11
 VT,96,69,99,73,40,2
 OKST,101,72,101,74,57,4
 DCH,58,94,66,96,14,0
 TXST,48,69,52,71,32,4
 SPU,69,48,71,52,32,4
 UTSA,82,64,87,71,59,6
 BARC,63,97,65,100,47,2
 MSU,99,61,107,62,56,4
 VAN,77,44,81,48,49,4
 LAM,82,66,86,68,27,3
 UNO,58,57,64,57,36,4
 NICH,66,66,72,71,63,8
