Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 LAS,58,40,61,40,19,1
 NW,71,61,75,66,39,2
 SHU,57,62,61,70,46,8
 USA,50,43,54,49,39,3
 LAF,74,77,82,86,37,8
 FDU,74,77,82,86,37,8
 ELON,67,63,71,65,41,4
 HBU,67,63,71,65,41,4
 HALL,77,55,84,61,32,3
 LIU,53,62,56,71,48,8
 SFNY,53,62,56,71,48,8
 FAIR,65,56,70,61,30,9
 MONM,65,56,70,61,30,9
 IONA,59,58,73,69,36,4
 QUIN,59,58,73,69,36,4
