Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 SMU,72,65,78,67,59,14
 ARIZ,98,73,103,78,30,2
 CPE,62,89,62,93,60,0
 COLG,85,86,93,88,26,2
 CHS,63,79,73,84,44,11
 NICH,86,83,88,89,38,4
 SHEN,84,59,88,59,31,2
 ARMY,78,64,81,70,41,4
 CIT,67,88,72,98,45,11
 DSU,58,74,60,81,26,6
 TOWS,74,62,78,65,37,2
 COPP,64,71,74,81,41,13
 NKU,72,74,75,76,36,2
 MD,62,45,66,45,18,2
 CENT,41,82,41,85,20,0
 UNH,61,65,67,71,37,8
 UVM,67,47,71,56,27,6
