Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 NE,57,50,65,59,40,11
 ALBY,80,69,88,72,40,4
 CONN,82,62,85,66,41,2
 MAINE,82,62,85,66,41,2
 WHMA,48,79,48,83,34,2
 UNH,67,67,69,70,38,4
 MIA,0,0,0,0,0,0
 BCU,82,83,87,90,37,10
 UML,77,70,87,82,45,10
 ELON,71,63,77,69,23,6
 HARV,70,54,74,63,44,4
 ARMY,66,79,79,89,35,14
 BUCK,63,74,79,84,56,19
 L-MD,64,60,67,65,37,5
 LEH,73,84,81,92,35,8
