Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 BRAD,68,50,68,53,32,0
 AND,72,40,75,43,38,4
 EIU,76,75,80,79,38,5
 MORE,55,63,61,67,50,6
 WIU,86,69,90,77,44,6
 BALL,81,61,83,64,32,0
 SIUE,80,78,82,81,51,3
 PUR,83,54,86,61,28,3
 WSU,68,55,72,59,11,2
 GONZ,94,69,101,71,50,2
 IKO,71,80,76,87,41,6
 NKU,74,57,77,59,25,4
 WRST,54,48,60,52,28,6
 GB,53,60,63,67,54,13
 UIC,60,56,70,65,56,12
