Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 FAMU,60,106,66,108,39,2
 PV,57,94,63,98,59,4
 EWU,66,90,76,91,58,10
 RICE,63,91,68,95,34,0
 UTAH,54,81,58,85,41,2
 SUU,81,97,82,101,39,4
 UNI,66,63,77,68,39,8
 ARIZ,84,84,91,88,43,10
 ORU,62,87,66,92,45,4
 ILL,71,80,82,89,63,12
 PAC,65,77,76,81,50,11
 MVSU,56,93,63,95,39,0
 UNCO,86,88,91,94,47,7
 BSU,78,68,83,74,41,9
 SJSU,69,72,76,82,49,12
 USU,76,78,85,78,31,4
