Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 MVSU,58,86,61,91,32,4
 PRIN,54,59,56,65,39,2
 UTA,83,64,89,75,37,3
 NIAG,74,85,88,95,62,21
 ALA,69,59,71,59,37,0
 UMASS,61,62,66,68,40,3
 UVU,56,80,58,85,43,4
 USU,55,64,66,75,51,12
 ILST,64,79,68,80,26,2
 WEB,64,68,68,74,32,8
 UTAH,58,70,65,77,30,7
 IDST,61,80,71,85,38,4
 TXSO,51,73,52,73,40,2
 PORT,42,62,45,69,32,6
 SMC,67,62,74,64,29,5
 SF,59,65,59,69,33,2
 PAC,62,61,67,66,46,9
