Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 M-OH,48,54,55,54,29,1
 LIU,63,71,68,81,54,14
 FSU,61,41,67,43,50,0
 TULN,55,46,63,55,33,10
 MAN,52,69,57,70,18,5
 ETSU,71,67,82,77,58,18
 MAINE,60,60,66,67,51,13
 HARV,39,45,47,45,13,3
 SFNY,57,72,68,76,36,8
 RUTG,70,58,75,63,24,2
 FAMU,66,69,69,79,34,8
 WVU,79,65,86,69,43,3
 VCU,72,62,76,63,30,4
 RICH,62,65,65,67,33,6
 DUQ,61,39,64,41,17,0
