Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 WRST,70,79,80,84,57,10
 EUR,64,93,69,96,22,2
 UMKC,52,61,56,66,42,6
 SAM,63,79,67,88,42,4
 MVSU,79,63,88,67,42,4
 UNCW,72,98,78,102,46,2
 KENT,57,71,60,75,28,7
 BSU,84,53,87,53,16,0
 UIC,58,79,61,85,35,4
 FLA,57,61,59,65,23,4
 NSU,49,78,52,80,42,4
 MILW,67,54,73,56,34,7
 MOST,59,56,64,58,35,8
 EVAN,53,59,59,66,34,10
 INST,54,57,61,57,21,4
 UNI,48,52,50,56,21,5
