Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 NAVY,66,59,71,62,33,8
 MONT,77,75,83,78,49,8
 UCSB,57,58,62,70,47,8
 PSU,58,57,70,62,47,8
 OKST,61,56,73,67,34,11
 LEH,68,74,68,80,32,6
 HP,53,57,63,71,37,22
 DUQ,58,70,64,76,26,6
 MSM,75,76,78,82,48,8
 WVU,0,0,0,0,0,0
 MCNS,46,66,51,72,25,0
 DSU,61,64,68,74,38,10
 TOWS,59,59,59,63,43,6
 MIA,65,50,67,53,22,2
 LOU,75,48,77,51,44,4
 VT,72,64,81,67,38,4
