Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 AKR,61,50,67,57,49,9
 RUTG,67,38,70,38,22,0
 COPP,50,78,56,80,27,4
 ECU,60,67,72,69,43,9
 CCSU,70,69,74,73,30,8
 ARST,69,72,72,75,26,4
 KENT,61,57,71,60,29,9
 WMU,73,64,78,67,51,4
 NOT,53,87,56,89,27,4
 NIAG,77,73,79,77,37,6
 CIN,77,58,81,62,19,4
 TOL,74,57,77,62,26,5
 MSU,109,57,111,61,34,0
 YSU,71,64,80,77,24,8
 GB,76,76,79,80,45,4
 MILW,62,55,67,63,30,7
