Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 SJSU,62,77,64,81,45,2
 RMU,49,63,53,65,57,3
 NSU,54,65,62,71,57,15
 UALR,46,59,52,66,43,6
 GCU,56,65,62,72,38,12
 SDSU,57,43,66,57,35,14
 UCSB,61,53,67,57,48,10
 NMSU,56,61,60,65,32,6
 NAU,46,72,51,79,45,8
 COLO,49,58,59,69,60,16
 UNT,82,79,86,83,58,8
 LIFE,49,89,51,94,33,6
 SF,58,70,63,73,43,4
 PEPP,61,65,66,74,38,8
 PORT,74,77,74,81,73,8
 SMC,67,61,70,63,52,8
