Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 VILL,75,56,75,60,34,2
 LONG,75,82,77,87,39,5
 PSU,74,61,79,65,34,6
 ARMY,81,76,88,78,31,5
 COLG,70,65,77,71,24,10
 CONN,71,68,77,73,31,4
 ALBY,75,74,86,82,47,6
 QUIN,84,87,89,87,18,0
 STON,71,66,76,66,51,10
 NAVY,62,64,73,68,28,10
 BC,79,61,81,66,25,0
 MAINE,67,83,71,83,39,1
 SARLW,42,85,42,87,23,0
