Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UNCO,49,64,51,66,36,4
 DEN,59,83,62,89,42,6
 QUIN,63,55,69,70,45,8
 DRKE,70,77,81,86,58,8
 MER,65,75,70,79,45,4
 AFA,67,75,69,81,29,6
 CSU,65,60,72,63,42,13
 UNM,55,68,57,75,38,2
 XAV,91,67,96,69,38,2
 USD,58,49,69,59,60,16
 SDST,99,101,103,112,41,13
 IOWA,72,65,80,73,53,10
 ORST,70,52,76,57,39,6
 ORE,74,60,77,62,30,6
 ASU,76,81,81,90,56,10
 ARIZ,63,70,77,80,34,8
