Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 OMA,72,78,80,89,48,12
 USU,74,66,81,73,39,10
 WM,105,77,109,81,58,2
 LT,66,58,71,58,48,3
 BING,59,68,64,74,37,4
 SEMO,75,78,82,88,60,13
 FRES,78,62,80,67,65,2
 BETHE,53,89,58,98,35,1
 MILW,64,64,64,68,42,4
 CMU,64,64,64,68,42,4
 UCSB,87,66,91,69,35,4
 DEN,63,66,65,79,60,12
 OMA,78,64,84,71,49,14
 SUU,91,96,99,104,64,13
 NAU,68,71,73,76,59,6
 UNCO,62,76,64,76,33,0
 UND,63,72,68,79,34,9
