Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 NSU,63,101,74,102,57,8
 INST,59,82,64,83,61,3
 TEM,82,70,88,74,39,4
 HOF,70,79,78,89,39,7
 WIN,79,114,85,119,51,6
 DAY,58,66,60,73,51,10
 GMU,63,71,63,79,34,5
 WEBB,51,78,55,80,29,4
 UAB,75,77,80,85,54,6
 MTU,55,65,70,76,51,12
 MURR,71,72,77,81,40,4
 CONN,59,87,64,89,41,8
 COR,72,98,77,98,45,0
 TENN,75,82,84,94,66,15
 ARK,71,79,77,88,41,6
 MISS,65,76,70,85,64,2
