Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 HAW,77,66,82,70,66,8
 TROY,77,53,81,57,37,2
 UND,79,68,80,71,54,4
 SMU,69,33,72,37,37,8
 AFA,52,45,57,47,35,9
 TXST,66,51,71,54,40,7
 PAC,75,65,78,69,67,4
 CAN,78,48,81,58,32,0
 SCU,66,57,72,57,33,6
 ORST,83,55,85,58,35,2
 FRES,78,50,78,52,23,0
 WEB,94,67,96,74,53,8
 CIN,75,44,77,49,40,1
 UTM,64,60,74,68,35,10
 MVSU,64,60,74,68,35,10
 AAMU,64,60,74,68,35,10
 ALST,65,89,68,94,48,4
