Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 FAMU,43,65,51,67,30,5
 RMU,57,73,61,75,58,0
 UALR,45,71,51,76,54,12
 NSU,58,83,60,85,53,2
 USD,65,56,72,62,38,12
 UCRV,52,61,56,68,42,8
 SJU,62,52,68,60,49,11
 GRAM,52,62,60,68,49,11
 NCCU,57,58,59,64,32,7
 BSU,79,72,85,80,56,10
 MVSU,35,68,38,71,39,4
 LONG,49,80,56,86,34,6
 LOU,69,55,74,56,39,2
 MORG,65,94,74,100,59,7
 ILL,57,54,62,58,25,2
 SEA,55,65,57,73,40,6
