Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 DART,73,73,77,78,46,4
 BRWN,76,68,79,72,54,9
 COLO,55,63,70,69,45,8
 WAKE,69,53,72,53,37,0
 LIB,72,63,84,72,40,14
 MAINE,70,54,78,72,45,13
 UMASS,60,64,66,68,32,4
 LAF,69,58,79,58,51,4
 CLMB,87,84,87,89,18,0
 HART,71,72,77,75,42,7
 DREX,67,63,72,71,40,6
 UVM,71,61,80,73,30,15
 MONM,68,75,75,78,37,8
 SIE,68,68,70,71,35,0
 CAN,73,68,82,74,60,10
 SPU,68,73,74,82,60,10
