Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 USA,49,70,50,75,52,2
 MAINE,40,81,44,83,34,2
 BC,63,67,64,75,46,10
 NW,49,85,49,85,48,0
 WOF,56,77,56,79,38,0
 SAV,63,95,69,103,40,6
 HALL,82,73,89,79,42,5
 NEV,71,76,76,82,55,8
 KENN,49,78,53,82,49,2
 RICE,51,69,53,73,36,1
 FAU,52,90,54,90,27,0
 ACU,43,68,47,74,41,2
 BAY,53,72,53,77,37,0
 KU,69,78,73,85,48,3
 KSU,56,72,58,74,49,2
 OKLA,74,61,75,65,35,2
