Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 KSU,83,40,83,45,25,0
 WVU,93,60,98,64,59,4
 WAG,62,64,71,70,56,15
 UNH,70,70,70,74,69,8
 VMI,57,64,64,69,44,9
 SFU,91,82,100,89,42,8
 UMES,91,82,100,89,42,8
 WIU,63,56,69,56,25,6
 HOW,58,66,63,74,39,8
 MSM,55,52,59,56,23,3
 MARQ,88,48,92,51,33,4
 BUCK,82,50,84,55,50,10
 COLG,65,60,72,63,35,7
 NAVY,66,55,70,64,25,8
 ARMY,55,54,58,54,34,4
