Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 WEBB,43,74,45,77,27,1
 NAVY,50,83,55,89,25,2
 FAMU,52,85,59,90,28,0
 LAS,39,51,46,57,31,10
 UNF,59,77,65,85,35,9
 MINN,71,80,81,86,37,7
 PRIN,49,75,52,80,18,1
 BU,0,0,0,0,0,0
 GW,39,53,50,59,20,6
 HAW,55,71,57,75,23,0
 NMSU,52,51,63,54,35,7
 MTU,71,72,81,84,48,9
 PITT,50,65,53,67,22,2
 GT,56,48,64,54,34,4
 FSU,63,69,74,80,58,15
