Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UAPB,66,77,70,82,66,8
 UND,73,76,78,81,58,10
 TROY,64,67,67,72,43,10
 NEV,59,47,67,54,50,6
 ADST,71,79,77,87,56,6
 UTAH,77,56,80,60,42,1
 PV,57,66,60,72,61,10
 HILO,58,78,64,82,35,3
 UVU,64,64,69,70,61,7
 MIA,71,55,75,57,23,0
 DAV,61,70,71,79,45,10
 PRIN,67,59,77,63,41,11
 HOW,57,78,59,84,47,8
 LBSU,80,74,89,81,42,8
 CSUN,46,63,46,65,36,0
