Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 EKY,66,70,73,72,51,9
 GAST,73,54,75,54,34,4
 NWST,63,85,65,87,60,4
 UNLV,91,63,95,68,34,0
 MISS,77,58,79,62,34,3
 STT,57,62,59,70,42,6
 UTA,69,45,69,49,35,6
 TRGV,69,64,69,67,40,3
 SFA,79,60,81,62,65,3
 SEU,82,87,86,91,43,3
 TTU,69,51,73,53,36,1
 UNM,73,66,78,69,36,6
 TXST,63,51,74,66,43,14
 UTSA,74,57,79,66,48,6
 UTEP,73,56,80,62,26,5
 ODU,72,69,82,75,36,12
 CHAR,60,65,64,73,34,6
