Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 USU,56,61,59,65,35,1
 WCB,43,107,45,110,49,2
 IONA,78,65,80,72,14,0
 JMU,62,73,65,73,50,4
 BRAD,64,57,64,61,31,9
 BLA,50,103,52,105,29,2
 FRES,80,62,83,71,39,5
 UVU,80,56,83,56,18,4
 BYU,68,64,74,68,32,8
 UAPB,67,94,74,96,53,8
 PEPP,64,68,67,72,25,6
 PRES,68,64,72,67,25,6
 IDST,62,55,62,60,20,3
 NAU,48,89,55,95,46,8
 SUU,74,90,76,92,58,4
