Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 ORST,95,74,99,82,81,8
 BSU,86,63,90,69,30,5
 SJSU,61,74,69,81,46,11
 BUAZ,67,81,68,85,48,4
 UNLV,97,81,101,82,39,4
 PEPP,78,80,82,88,53,12
 SDCC,78,80,82,88,53,12
 LBSU,86,85,89,94,50,8
 MSU,86,61,88,63,47,0
 CMU,68,77,80,86,46,13
 IOWA,88,61,92,64,35,3
 MTST,96,91,104,99,64,13
 MONT,77,45,79,49,35,2
 IDST,86,72,93,78,44,14
 WEB,90,74,92,76,58,4
