Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 JOES,75,90,81,94,49,9
 ON,62,67,62,72,28,6
 OAK,62,76,74,87,42,11
 SYR,64,54,70,61,42,4
 COR,78,71,80,77,17,3
 KU,92,51,96,58,14,2
 TXSO,64,62,69,71,33,7
 DET,76,80,84,86,37,9
 MRSH,83,87,93,87,57,2
 WRST,67,57,77,69,44,14
 JKST,51,80,57,83,48,6
 CLEV,57,74,62,77,26,5
 PENN,68,74,72,85,32,6
 BUFF,96,89,104,94,61,12
 AKR,60,62,65,67,26,2
 WMU,61,77,61,84,35,4
