Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 TNST,53,90,56,92,27,4
 UK,57,61,61,65,34,4
 SDST,61,93,64,98,41,2
 TXSO,65,111,71,114,25,2
 OAK,56,98,59,102,30,0
 TOL,51,92,58,96,14,2
 SYR,60,74,60,76,39,0
 WASH,73,59,74,65,23,2
 ASU,89,78,95,85,29,10
 NEB,68,68,72,73,16,2
 OMA,58,107,64,109,26,0
 STAN,52,71,54,75,21,0
 TEX,75,86,86,92,36,9
 TTU,78,69,85,73,48,3
 TCU,77,81,84,88,55,8
 ISU,73,79,78,83,24,6
