Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 CCSU,78,79,83,85,46,8
 GOR,63,76,63,80,33,1
 RID,88,53,89,53,59,6
 LIU,83,78,86,84,32,4
 M-OH,83,78,86,84,32,4
 BRY,73,70,78,73,32,9
 WAG,70,49,72,50,40,2
 LIU,74,67,79,78,48,11
 BC,62,56,73,61,20,7
 QUIN,72,71,75,77,42,7
 SHU,66,76,72,86,33,6
 PORT,76,63,78,67,44,6
 FIU,65,72,72,79,32,8
 RUTG,55,55,58,60,39,5
 ALBY,61,61,64,72,27,11
 STON,58,58,63,61,22,2
