Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UMBC,65,72,67,78,59,14
 ULM,62,78,65,83,35,2
 NWST,31,77,35,81,34,4
 UAPB,33,69,37,72,37,8
 UNI,69,33,72,37,37,8
 ARIZ,57,62,60,66,38,4
 WKU,55,59,63,61,18,1
 TRGV,60,89,64,95,37,5
 USC,51,67,55,72,38,4
 TCU,81,75,94,83,60,19
 UNO,64,76,66,79,28,2
 BSU,54,77,63,86,26,4
 CP,57,82,64,84,37,6
 UCF,42,50,51,56,22,7
 USF,34,74,39,79,34,4
 TULN,68,66,73,70,42,7
 CIN,73,54,76,56,50,2
