Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UTM,85,95,91,102,49,6
 SOU,70,80,74,83,35,5
 MORE,79,74,86,83,54,8
 ILL,87,68,91,74,52,8
 NCCU,79,88,84,92,33,0
 CCR,69,101,70,106,45,2
 WM,102,95,114,104,33,13
 AKR,64,83,64,86,39,0
 CHAT,62,63,66,70,34,6
 TOL,87,83,87,93,57,2
 OHIO,92,94,96,99,49,6
 XAV,72,62,81,77,42,10
 EKY,64,91,71,91,26,2
 USM,59,82,66,85,32,2
 LT,56,70,65,78,43,7
 WKU,110,81,112,87,45,5
