Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 ASU,89,72,94,74,48,4
 UVU,79,63,84,71,25,2
 WSU,81,57,83,62,16,2
 SJSU,54,43,62,54,40,15
 SEA,67,64,73,67,53,6
 BETHE,64,82,71,92,56,11
 CSUN,64,65,66,74,41,5
 NWN,57,71,57,73,50,3
 YSU,57,86,62,86,40,0
 BYU,80,61,85,71,38,4
 CSUN,55,63,55,67,36,4
 WEB,55,62,60,62,20,3
 SUU,72,86,78,93,44,14
 NAU,54,61,60,64,39,8
