Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 SAM,50,92,56,95,37,4
 BUCK,71,96,73,101,43,0
 FRES,65,74,75,83,60,11
 OKLA,79,83,83,92,53,10
 UNC,80,68,87,68,29,2
 CONN,58,100,67,102,55,1
 HOU,89,62,91,65,58,0
 CSU,60,88,66,92,46,6
 MINN,72,91,79,95,50,2
 TROY,58,82,63,88,44,4
 ORU,66,98,69,104,22,0
 CSB,62,85,69,93,56,5
 TENN,78,83,93,95,59,13
 MSST,69,73,78,75,52,4
 AUB,79,71,88,77,41,6
