Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 WVU,60,88,65,88,29,2
 UCSB,61,79,65,84,31,1
 OKST,48,70,55,72,31,2
 PSU,77,88,87,98,57,7
 PEPP,58,75,65,81,46,5
 USC,54,71,59,75,28,2
 TRGV,56,74,60,78,43,2
 ARIZ,58,58,67,64,34,13
 PV,52,71,53,73,41,3
 SAV,61,109,66,113,19,5
 NKU,52,56,58,64,35,8
 BUFF,66,75,73,89,44,12
 ALA,77,56,79,57,44,2
 FLA,77,61,83,66,6,0
 LSU,63,64,69,68,43,2
 UK,69,67,74,73,58,14
