Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 SFU,62,80,68,85,21,6
 NMSU,72,87,74,92,39,2
 CSF,53,69,57,76,36,6
 SJSU,61,76,61,79,30,3
 HARV,69,80,71,89,46,6
 WSU,80,68,84,79,30,3
 UGA,78,77,83,81,19,3
 CAL,58,72,63,74,32,4
 SAC,50,65,54,70,24,1
 SEA,65,50,70,54,24,1
 UCI,63,69,66,73,42,4
 DAY,48,66,54,69,18,4
 UNCA,65,92,69,95,33,0
 LMU,57,82,59,87,33,2
 BYU,62,67,64,74,29,5
 PAC,54,71,56,74,25,0
 USD,61,67,63,70,52,8
