Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UGA,76,53,79,54,52,3
 NCST,90,69,95,72,41,4
 NAVY,70,67,79,71,44,15
 RUTG,76,54,83,54,28,0
 HART,70,73,73,78,32,9
 BRWN,72,65,81,67,48,12
 YALE,81,64,84,67,30,7
 UNH,67,56,75,59,27,10
 ALBY,81,64,84,68,29,5
 MEM,88,69,90,72,28,0
 LOU,96,55,102,59,38,3
 SIE,83,66,87,68,47,0
 DART,75,58,75,58,34,0
 RMU,61,51,68,54,48,6
 SFU,84,81,86,82,18,5
 MSM,88,73,96,80,38,7
 SHU,71,73,74,79,32,6
