Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 LONG,56,71,61,74,43,5
 SEU,63,87,66,89,54,4
 LTO,89,63,91,68,44,2
 HWP,58,111,64,118,58,6
 MSST,72,67,80,75,53,12
 FAMU,62,74,63,79,48,2
 NDSU,44,51,50,54,39,10
 ULM,59,62,65,68,49,4
 LT,77,77,83,85,40,2
 RICE,60,79,62,81,65,3
 LSU,77,76,82,83,44,2
 MIZ,79,73,82,81,44,8
 AAY,64,114,66,116,22,0
 SELA,61,62,73,62,55,8
 NICH,58,76,64,81,54,4
 NWST,56,62,56,64,63,3
