Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 MORG,53,71,59,76,36,1
 COR,86,75,94,84,54,10
 GMU,67,57,69,57,32,2
 EVAN,58,54,66,61,31,13
 MTST,68,59,74,64,37,4
 CSUN,59,65,65,70,39,9
 HAR,63,95,65,97,27,1
 DSU,62,81,64,85,32,2
 COLG,58,65,65,76,31,16
 ARMY,57,65,66,71,33,10
 L-MD,57,69,64,77,35,9
 SHU,48,48,48,51,21,1
 PSU,77,62,80,65,20,7
 LIU,64,61,74,66,42,14
 ELM,107,63,113,65,30,4
 MAINE,69,65,76,73,43,7
