Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 MEM,66,80,70,82,64,2
 LIP,64,82,64,86,51,2
 AAMU,65,98,67,104,39,2
 UTA,71,72,76,77,31,7
 BYU,59,69,59,71,37,0
 MINN,83,78,89,82,57,7
 LT,68,67,74,77,67,8
 UCF,62,60,65,62,38,6
 URI,56,59,64,68,50,10
 ARIZ,79,77,88,82,63,10
 MER,79,77,88,82,63,10
 TEX,64,48,66,50,23,2
 TAMU,56,77,57,79,44,2
 VAN,72,65,76,75,48,2
 UGA,64,44,65,46,32,2
 SC,60,74,62,76,39,0
