Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 COPP,54,68,54,70,29,2
 PV,62,89,67,100,49,4
 ALST,56,105,56,114,38,2
 BALL,66,90,71,95,57,9
 CONN,64,62,71,63,57,12
 DEP,79,82,79,89,41,8
 OKLA,83,73,90,80,58,6
 BSU,67,66,73,70,35,6
 CSU,63,90,65,95,42,3
 TXSO,64,69,68,74,36,0
 PRST,80,86,84,95,45,8
 FRES,54,64,61,68,43,6
 UCA,78,91,82,96,31,2
 UTAH,62,56,66,56,24,4
 COLO,60,74,62,77,30,6
 ORST,67,55,76,64,36,9
