Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UK,72,66,73,69,36,4
 BRAD,58,62,64,65,35,7
 CCAR,62,72,67,80,39,5
 NKU,62,64,64,66,21,2
 MEFK,52,86,54,90,38,0
 YALE,65,71,73,79,43,6
 RICH,61,63,65,71,30,7
 BUCK,74,67,81,77,49,10
 MARQ,87,78,91,81,32,4
 NE,66,65,71,67,48,4
 SIE,55,77,57,81,36,2
 SBON,78,75,81,79,44,2
 QUIN,61,71,73,80,30,15
 HARV,52,57,56,62,14,3
 UML,72,78,77,88,40,11
 UMBC,47,67,56,71,27,6
