Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 PRST,71,75,79,75,62,4
 WAL,50,84,52,89,19,0
 OT,53,78,59,86,57,8
 UNC,94,69,102,78,30,3
 OKLA,82,67,93,71,37,4
 DEP,82,64,82,69,23,4
 MULTN,65,104,65,112,19,2
 BSU,77,54,77,54,20,1
 CSF,66,60,76,66,49,10
 SJSU,48,58,55,64,45,4
 SEA,82,66,89,76,26,3
 HART,63,76,67,78,44,6
 SAC,71,76,75,80,34,4
 BYU,62,42,69,45,32,6
 SF,81,55,84,61,39,0
 USD,77,74,81,74,73,8
 SCU,68,64,69,68,23,4
