Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UCSB,80,64,85,66,46,3
 USC,70,60,75,65,40,5
 MOST,52,54,54,57,31,6
 FAMU,59,76,66,80,34,3
 STET,56,88,58,94,30,2
 SFA,51,44,54,50,39,10
 MSST,79,54,83,59,25,1
 MOST,65,56,71,58,20,1
 UND,72,82,79,88,46,7
 VC,58,95,58,101,32,2
 ARIZ,77,48,83,53,23,2
 UNCW,63,98,63,100,45,0
 UTEP,49,58,51,63,40,7
 JAM,50,94,50,99,31,0
 SDST,85,73,87,80,47,5
 SDAK,76,77,79,84,44,9
