Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 HP,96,59,100,64,52,0
 HAMP,74,75,76,83,57,11
 UCF,69,58,75,64,29,2
 SHEN,97,48,103,54,22,4
 ODU,69,71,77,79,24,4
 MRSH,95,102,104,114,33,13
 SAV,82,103,85,108,40,4
 GMU,68,69,70,77,26,6
 OSU,94,54,97,62,29,2
 MLG,67,121,69,126,42,2
 TCU,79,72,86,75,28,4
 HOF,83,80,87,90,50,4
 JMU,69,75,76,84,47,7
 DEL,57,88,65,90,35,6
 DREX,56,81,63,85,29,3
