Opponent,Opp Score,Team Score,Opp Final,Team Final,Free Throws,Free Throws Under 2 Minutes
 UML,59,66,69,74,64,13
 HARV,63,60,70,67,34,4
 NIAG,73,95,76,101,35,5
 WCU,64,76,76,85,53,12
 MINN,76,64,85,76,53,12
 BYU,62,61,68,66,40,3
 QUIN,64,60,68,66,32,4
 SC,68,62,76,70,34,8
 HC,47,57,50,64,33,5
 PROV,56,67,63,72,38,8
 UGA,56,70,62,72,23,4
 GAST,64,60,71,63,18,2
 MAINE,58,72,63,74,24,5
 SBON,90,70,98,78,43,2
 GMU,73,70,80,72,44,7
 DAY,58,60,60,62,24,2
